age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
34.81194208313702,State-gov,117818.97507261144,Prof-school,14.443268975928051,Never-married,Prof-specialty,Not-in-family,White,Male,3516.44864367065,-1.400163397192955e-06,40.000308817989826,United-States,<=50K
28.008339640588392,Private,187306.95815121048,HS-grad,8.999593219189304,Married-civ-spouse,Sales,Husband,White,Male,0.0001291092038154602,5.32563328742981e-05,57.26239591820095,United-States,<=50K
46.65156853768239,Private,131089.72517679178,Some-college,10.23272786194236,Married-civ-spouse,Craft-repair,Husband,White,Male,-0.00010716435313224792,2398.286628368901,39.99958479279995,United-States,>50K
32.125358442069846,Private,213272.7403786043,HS-grad,8.999857430858869,Never-married,Other-service,Not-in-family,White,Male,-7.084661722183227e-05,3.013252839446068e-05,33.20480643938716,Jamaica,<=50K
29.877809600984417,Private,235121.36751664855,5th-6th,4.069713050936697,Married-civ-spouse,Craft-repair,Husband,White,Male,-0.00016058634221553802,-1.9592160359025e-05,40.0005627353859,Mexico,<=50K
21.333873153127207,Self-emp-not-inc,179962.08478370417,Some-college,10.035035901791073,Never-married,Other-service,Own-child,White,Female,-5.0392944365739825e-05,2.111738547682762e-05,11.145995918326836,United-States,<=50K
28.644460193169984,Private,235845.29236485512,11th,6.326898522592477,Married-civ-spouse,Craft-repair,Husband,White,Male,-8.321371674537658e-05,0.00011128424108028413,50.36416467397299,United-States,>50K
39.6050000076131,Private,86075.51562313734,Masters,14.595301487149168,Married-civ-spouse,Exec-managerial,Husband,White,Male,8.838237076997757e-05,8.367642760276795e-05,56.98010711480836,United-States,>50K
32.431173117251355,State-gov,256248.74208589428,10th,5.679068560439913,Widowed,Prof-specialty,Unmarried,White,Female,2.2476505488157272e-05,-8.568446338176727e-05,28.509507481540123,United-States,<=50K
40.52866887858188,Private,101252.92946921325,Some-college,10.08089281725727,Married-civ-spouse,Prof-specialty,Wife,White,Female,5.110958591103553e-07,8.06756392121315e-05,40.00045309463859,United-States,<=50K
55.98406956317181,Private,29861.4827336141,Some-college,10.199331542268999,Married-civ-spouse,Craft-repair,Husband,White,Male,-1.573527045547962e-05,0.0001697135716676712,47.253008134162734,United-States,<=50K
21.90234062564379,Private,293856.4617575534,5th-6th,5.400558415385369,Married-civ-spouse,Farming-fishing,Husband,White,Male,2.8882415965199472e-05,0.0001632089465856552,50.504954144915864,Mexico,<=50K
54.61980183304912,Private,296207.19148066855,Some-college,9.97168202549214,Married-civ-spouse,Craft-repair,Husband,White,Male,-0.00023059019446372987,4.30816262960434e-05,40.00027065730811,United-States,>50K
25.47090981442641,Private,206291.14846703582,Some-college,9.928750738901861,Divorced,Other-service,Not-in-family,White,Female,-0.00011545855551958085,-3.74213419854641e-06,40.00043158660054,United-States,<=50K
20.801122455499687,Private,340076.43654418323,HS-grad,9.000086954860349,Never-married,Sales,Not-in-family,Black,Male,-0.00010067275166511536,0.00011283640563488007,28.955675245140508,United-States,<=50K
62.77222633956652,Self-emp-inc,262279.3195225495,Bachelors,13.065648981437874,Married-civ-spouse,Exec-managerial,Husband,White,Male,3.3119533210992814e-05,8.283405005931855e-05,46.422521486971256,United-States,>50K
40.33127149262056,Private,41325.85439699795,HS-grad,9.000114061674434,Separated,Sales,Unmarried,White,Female,9.909525513648987e-05,-9.388815611600876e-06,29.34762357165,United-States,<=50K
63.6290354111887,Private,127952.3820539405,HS-grad,8.999990157459262,Married-civ-spouse,Sales,Husband,White,Male,-8.875335007905961e-05,-1.2102132663130761e-05,12.441699922133155,United-States,<=50K
34.66431264081602,Self-emp-not-inc,204023.4674209518,5th-6th,5.470016964611107,Never-married,Other-service,Husband,Black,Male,3.038734383881092e-05,7.080425322055816e-05,40.00073480308772,Mexico,<=50K
39.29507194241739,Private,168860.95367064836,Bachelors,13.26038876834386,Married-civ-spouse,Prof-specialty,Husband,White,Male,15067.79110398025,9.175524860620499e-05,48.88154084543877,United-States,>50K
41.194114376582576,Private,99982.24259982746,Some-college,10.151680043579033,Divorced,Adm-clerical,Not-in-family,White,Female,0.00011027178913354874,-4.697997868061066e-05,39.99965123853803,United-States,<=50K
21.1412611897029,Private,132999.51934740777,HS-grad,9.000109510561783,Never-married,Craft-repair,Own-child,White,Male,7.550372183322907e-05,0.0002814404964447022,39.99965207640052,United-States,<=50K
20.654715784350792,Private,153592.7337745983,Some-college,9.942863796959896,Never-married,Sales,Own-child,White,Female,-0.00011959532648324967,9.123767167329788e-05,25.96853962578136,United-States,<=50K
25.653668164910478,Private,97393.99915016888,HS-grad,8.999757876513858,Married-civ-spouse,Handlers-cleaners,Own-child,White,Male,-3.054478019475937e-05,5.904442071914673e-05,39.99957569394231,United-States,<=50K
38.22907307054686,Local-gov,334180.98561281525,Some-college,10.199059022713314,Divorced,Prof-specialty,Unmarried,White,Female,9.698373824357986e-05,-3.784831985831261e-05,40.001145422346596,United-States,<=50K
23.114883123478783,Private,197898.76293586585,Assoc-voc,10.22243532845988,Married-civ-spouse,Tech-support,Husband,White,Male,7526.7458141992165,0.00013400211930274963,40.000919931240084,United-States,>50K
56.26215939209067,Private,136861.02930649635,Some-college,10.141272277160935,Married-civ-spouse,Craft-repair,Husband,White,Male,7556.193162101287,1.3563568703830243e-05,61.62083870722682,United-States,>50K
38.48998201407149,Private,130810.24772441477,Assoc-acdm,12.689134208548696,Divorced,Prof-specialty,Unmarried,White,Female,0.00010698121786117554,0.00012236187607049943,49.61286145384503,United-States,<=50K
66.29373487408404,NaN,306488.5918661807,9th,5.578085979621343,Married-civ-spouse,NaN,Husband,White,Male,0.00020002910494804383,-1.3436440378427506e-05,26.681210859769674,United-States,<=50K
31.71416323150631,Private,184820.52155036476,10th,6.152316578062406,Never-married,Other-service,Own-child,White,Male,-0.00011259528249502182,0.00013076464831829072,29.928548287537847,United-States,<=50K
70.87091960776742,Local-gov,115951.65799609142,HS-grad,9.00049213579144,Widowed,Handlers-cleaners,Not-in-family,White,Male,3309.5984132572657,-3.9031904190778734e-05,25.953004959506515,United-States,<=50K
72.51665630660192,Self-emp-inc,124227.19383418006,Prof-school,15.185646082995044,Married-civ-spouse,Prof-specialty,Husband,White,Male,-0.00015900973975658416,-1.2014450505375862e-05,46.04094386236367,United-States,>50K
20.06725167280726,Private,98629.97634104124,Bachelors,13.284562092484048,Never-married,Sales,Own-child,White,Female,-0.0001192886084318161,0.00011968868970870972,29.36980852170588,United-States,<=50K
31.227129152885887,Private,217553.37581868924,HS-grad,8.999852382405061,Married-civ-spouse,Farming-fishing,Husband,White,Male,-0.00023263235390186311,-3.075219690799713e-05,37.53818667650627,United-States,<=50K
28.341586232880836,Private,34902.00568849877,HS-grad,9.000166350765484,Never-married,Adm-clerical,Own-child,White,Male,-0.00025009945034980773,3.546291589736939e-05,27.436989796442898,United-States,<=50K
32.248987247051524,Private,42741.86849926257,HS-grad,8.99993932557698,Never-married,Sales,Not-in-family,White,Female,-4.911576956510544e-05,6.437718123197555e-05,30.264723439913933,United-States,<=50K
31.7988650670093,Private,82946.63527886254,Bachelors,12.835827085373996,Never-married,Prof-specialty,Not-in-family,White,Female,-0.0001388758271932602,4.1637204587459564e-05,39.99916098362923,United-States,<=50K
49.65642197823253,Private,125928.39687001429,Doctorate,15.25812250691555,Never-married,Prof-specialty,Not-in-family,White,Female,3450.6675550416135,6.129761412739754e-05,40.000488778359895,United-States,<=50K
32.183970593434175,Private,193905.94495629155,Bachelors,12.880878912768448,Married-civ-spouse,Prof-specialty,Husband,White,Male,7.316102087497711e-05,-9.686144068837166e-06,46.31561641046344,Cambodia,>50K
39.03154375386998,Private,79948.38301162247,HS-grad,9.000131299449462,Married-civ-spouse,Transport-moving,Husband,White,Male,0.00013721998035907745,4.811090417206287e-06,60.89651352316133,United-States,>50K
26.520860130506648,Federal-gov,233328.22333432877,Assoc-voc,10.165234269722934,Never-married,Other-service,Own-child,White,Male,0.00010671865940093994,5.454074125736952e-06,40.00103422451735,United-States,<=50K
22.91536945663852,Self-emp-not-inc,243814.99262851552,5th-6th,5.832552690139105,Married-civ-spouse,Craft-repair,Husband,White,Male,1.6483332728967071e-06,2.500484138727188e-05,39.999950082059655,Mexico,<=50K
24.337373009486978,Local-gov,348241.60384292266,Bachelors,6.386020338837723,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0001535039246082306,-0.00010819370299577714,40.00076192904234,United-States,<=50K
46.87663318347086,Self-emp-not-inc,108126.0852971791,Prof-school,14.841277788669178,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,15231.259566300463,4.6797417104244236e-05,56.176438852819004,United-States,>50K
39.59341900190886,Local-gov,256238.9307361978,Assoc-acdm,12.6442707039805,Married-civ-spouse,Protective-serv,Husband,Black,Male,0.00019450947642326354,9.046322107315063e-05,40.00091848123789,United-States,>50K
22.16857797231775,Private,139626.9205460991,HS-grad,9.000618904231448,Never-married,Craft-repair,Own-child,White,Male,-5.247738584876061e-05,0.00014387594163417817,39.999960209142124,United-States,<=50K
47.05422301841557,Self-emp-not-inc,213429.58766695327,5th-6th,4.482284417060064,Married-spouse-absent,Other-service,Not-in-family,White,Male,0.00010170118510723115,-4.8199132084846496e-05,34.104033835605186,United-States,<=50K
41.28035986556461,Private,130398.25828802354,HS-grad,8.999696662692685,Married-civ-spouse,Sales,Husband,White,Male,0.00016893817484378814,0.00019193805754184724,45.864496162008216,United-States,>50K
43.54847125308506,Private,798637.0024633952,HS-grad,8.99966390147652,Married-civ-spouse,Sales,Husband,White,Male,0.00028812697529792785,7.659440487623214e-05,46.5428061739423,United-States,>50K
23.135555240927157,Private,65394.843366653564,HS-grad,8.999718129245895,Never-married,Handlers-cleaners,Own-child,White,Male,-9.115470200777055e-05,8.462277054786682e-05,39.99950171828986,United-States,<=50K
19.472028222441665,Private,272851.34486867517,HS-grad,9.000284187076945,Never-married,Sales,Not-in-family,Black,Female,-5.7520966976881025e-05,4.579886794090271e-05,25.258959709756795,United-States,<=50K
29.694888569493955,Private,97339.63525929124,HS-grad,8.99975543808784,Married-civ-spouse,Exec-managerial,Wife,White,Female,5.650068074464798e-05,9.565956890583039e-05,58.49298514469599,United-States,<=50K
25.011477395029626,Private,232684.0771701842,Some-college,10.000274323791794,Never-married,Other-service,Not-in-family,White,Male,-3.158733621239662e-05,0.0001491466909646988,49.52700676220435,United-States,<=50K
46.21993544155031,Private,265415.57328738365,Assoc-voc,10.423109881323134,Married-civ-spouse,Tech-support,Husband,White,Male,0.00011601050943136215,9.118983894586563e-05,49.99571282141395,United-States,<=50K
39.688139235346405,Local-gov,118210.26052919509,Masters,14.128221643605972,Never-married,Prof-specialty,Husband,White,Male,6.811810284852982e-05,0.000158132404088974,40.00016130591155,United-States,>50K
20.895002934307378,Private,27680.811535006513,Some-college,10.235564357069503,Never-married,Exec-managerial,Not-in-family,White,Male,-0.00011569128185510635,4.595144838094711e-05,55.87692992833557,United-States,<=50K
47.54063357063203,Private,40579.04987294265,Bachelors,12.997481903891648,Married-civ-spouse,Craft-repair,Husband,White,Male,7505.353241757818,5.813884735107422e-05,49.49598630895329,United-States,>50K
38.25697033403981,Private,306944.8803942352,Assoc-voc,10.212434600798632,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.00021693626046180724,1634.4898755882678,40.000946490414144,United-States,>50K
41.56360043605288,Private,197104.34971815467,Some-college,10.08436305263521,Divorced,Sales,Not-in-family,White,Female,0.00015194392204284667,-2.161768637597561e-05,39.99986059702158,United-States,<=50K
17.67261039854222,NaN,335760.29467294517,HS-grad,9.000170807255763,Never-married,NaN,Own-child,Black,Female,-6.392168998718262e-05,9.42702442407608e-05,27.071017876663298,United-States,<=50K
32.308069598020644,Self-emp-not-inc,188305.39607659867,HS-grad,9.001054959772485,Married-civ-spouse,Craft-repair,Husband,White,Male,-0.0001387687623500824,-6.051845476031304e-05,40.00039798182964,United-States,<=50K
25.68146276554774,Private,244083.50657455882,Some-college,9.901486161955663,Married-civ-spouse,Craft-repair,Husband,White,Male,8.947561681270599e-05,9.163496643304825e-05,70.31417440298564,United-States,<=50K
24.400805628008072,Private,161090.30402856044,HS-grad,8.999577847002406,Never-married,Other-service,Own-child,White,Female,-4.834621399641037e-05,0.00010722154378890992,31.486651544446534,United-States,<=50K
34.909621547618606,Private,297558.90205687075,Prof-school,13.197827967156382,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.00032770904898643495,6.587397307157516e-05,48.06309149693109,United-States,>50K
40.1213070814427,Private,79848.88824909193,Some-college,10.053924307334393,Never-married,Sales,Unmarried,Asian-Pac-Islander,Male,4.235575720667839e-05,0.00015029783546924592,39.99984177730203,United-States,<=50K
24.178488526610426,Private,85063.4203982115,HS-grad,8.999779138638038,Never-married,Handlers-cleaners,Own-child,White,Male,-0.00010493037104606628,-0.00011155795305967331,40.00004636523098,United-States,<=50K
38.08305696351722,Private,371780.16136508243,Bachelors,12.922965426778202,Married-civ-spouse,Craft-repair,Husband,White,Male,-1.2036701664328575e-05,0.00014213645458221436,48.825160316467276,United-States,>50K
16.745900132188133,State-gov,36814.44891839608,Some-college,10.243561011105612,Never-married,Other-service,Own-child,White,Female,-9.702590852975845e-05,0.00011647951602935791,29.933017527527333,United-States,<=50K
18.8306202924627,Self-emp-not-inc,204418.26729418905,HS-grad,8.999935336446722,Never-married,Farming-fishing,Own-child,White,Male,-5.429254472255707e-05,4.444003850221634e-05,9.824657209546634,United-States,<=50K
44.237679776584805,Private,213980.06930472015,Some-college,9.928979005224937,Separated,Craft-repair,Not-in-family,White,Male,-0.00010788297653198243,-5.3431570529937744e-05,40.000225812337995,United-States,<=50K
45.84696332049804,Private,113584.96185919094,Assoc-acdm,12.584156527603238,Divorced,Adm-clerical,Unmarried,White,Female,-0.00018269045650959014,6.473524868488312e-05,40.000200316734315,United-States,<=50K
66.1248757492736,Self-emp-not-inc,104364.0631926332,HS-grad,9.000990207551379,Married-civ-spouse,Farming-fishing,Husband,White,Male,3316.175384695251,-0.00011771757900714874,40.000224572695494,United-States,<=50K
23.535663207044756,Private,184905.09593853212,Bachelors,12.981139201034221,Never-married,Machine-op-inspct,Other-relative,Asian-Pac-Islander,Male,-1.3783114030957221e-05,0.00024275046586990357,40.00018495819688,Philippines,<=50K
41.503525971309884,Private,184630.12328488514,HS-grad,8.99994550692882,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0001991746425628662,0.000174361988902092,66.44155152729046,Cambodia,>50K
27.78862166082537,Private,338445.43017694016,11th,6.538691540307267,Divorced,Other-service,Not-in-family,White,Male,-4.415763914585114e-05,0.00020057708024978638,35.46258038945993,United-States,<=50K
40.908832970757615,Private,204613.6792072524,HS-grad,8.999935280373652,Never-married,Machine-op-inspct,Unmarried,Black,Male,3602.788471420483,1640.7358357289263,40.00041693482518,United-States,<=50K
39.590940125331265,Private,424258.1198960212,HS-grad,8.999429974614042,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,1.7317401245236398e-05,7.110752165317535e-05,40.00070838362694,United-States,<=50K
20.19940923869672,Private,183628.2930218765,Some-college,9.724857648187617,Never-married,Sales,Own-child,White,Female,1.959785260260105e-05,7.543633878231049e-05,47.5716259521505,United-States,<=50K
50.772309619761195,Self-emp-not-inc,123963.37975088543,HS-grad,8.999590589313168,Married-civ-spouse,Sales,Husband,White,Male,-7.1724571287632e-05,0.00012382582575082778,50.73525876514594,United-States,>50K
48.440311432036644,Private,379790.7916820151,Some-college,9.769536676548435,Divorced,Craft-repair,Not-in-family,White,Male,2.748897485435009e-05,-1.2472482398152352e-05,39.999822944648265,United-States,<=50K
24.137981025767413,Private,51107.84560355067,Some-college,10.232763168272866,Never-married,Sales,Unmarried,White,Female,5.0467513501644136e-05,0.00018266226351261138,27.603790414310183,United-States,<=50K
24.59037521778046,Private,161573.66097013783,Some-college,10.087206723669933,Never-married,Adm-clerical,Not-in-family,White,Female,-3.599829226732254e-05,0.000149972602725029,40.00015980339766,United-States,<=50K
56.18771639576986,NaN,141378.08757796133,Some-college,9.905765079397572,Divorced,NaN,Not-in-family,White,Male,-0.00011448633670806884,2.3453254252672197e-05,40.00012457722396,United-States,<=50K
33.07727827974636,Self-emp-not-inc,175095.45049951432,HS-grad,8.999706252275367,Married-civ-spouse,Other-service,Husband,White,Male,-3.723926097154617e-05,7.389603555202484e-05,30.05940257451955,United-States,<=50K
23.78921806690228,Private,220188.78296652233,HS-grad,8.999840109614986,Never-married,Handlers-cleaners,Own-child,White,Male,-0.00015833769738674163,-2.571895904839039e-05,29.81038597141014,United-States,<=50K
27.750004865203426,Federal-gov,72452.22536273289,Some-college,9.969120761840538,Never-married,Adm-clerical,Wife,White,Female,-3.147988766431808e-05,0.00013563801348209382,40.000064839556515,Philippines,<=50K
43.59071333627465,State-gov,212923.530490729,HS-grad,9.000068025259633,Never-married,Exec-managerial,Not-in-family,White,Female,9.832142293453217e-05,0.00015757565200328827,31.158720003174146,Italy,<=50K
59.27081079480236,Private,157431.31191671285,HS-grad,9.00070387071218,Married-civ-spouse,Craft-repair,Husband,White,Male,0.00010848470032215118,9.952663630247116e-05,39.99976074551761,United-States,<=50K
35.53743786366523,Private,115573.34722102305,HS-grad,8.999948072603305,Married-civ-spouse,Craft-repair,Husband,White,Male,-5.4564695805311204e-05,0.00014382588863372803,39.999611707247496,United-States,<=50K
56.27230186667433,Local-gov,106621.44856294441,Masters,14.372749013258844,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.00016641125082969666,1921.836880568794,54.88201218706836,Ireland,>50K
30.808351727774667,Private,43364.77511569137,HS-grad,8.998954094408411,Married-civ-spouse,Transport-moving,Husband,White,Male,-0.00015372790396213533,2.1940592676401138e-05,30.438329973192488,United-States,<=50K
26.230225240735308,Private,108042.62397451003,HS-grad,8.999767875833768,Divorced,Other-service,Unmarried,White,Female,-3.670135885477066e-05,6.378593295812606e-05,27.95370812344458,United-States,<=50K
35.6909385454487,Federal-gov,200857.6275604271,HS-grad,8.999924788451153,Married-civ-spouse,Craft-repair,Husband,White,Male,-0.0001886572390794754,0.00013465918600559236,40.000025031411724,United-States,<=50K
71.12488283585863,Private,171304.26683775953,HS-grad,8.99986849386837,Widowed,Handlers-cleaners,Not-in-family,White,Male,3450.39075997475,-1.7409715801477433e-05,27.49953934758055,United-States,<=50K
63.29684571934737,NaN,37164.5456631934,11th,6.19050563485627,Widowed,NaN,Unmarried,White,Female,-5.7602290064096455e-05,0.00013466696441173553,24.726135391433534,United-States,<=50K
38.39027904054928,Private,258657.5537499462,Some-college,12.846784476997518,Married-civ-spouse,Craft-repair,Husband,White,Male,2.1956225857138633e-05,9.014066308736801e-05,49.55136884506068,United-States,>50K
39.42757478125846,Private,145765.83226379892,Bachelors,13.12526601976196,Divorced,Exec-managerial,Not-in-family,White,Female,0.00012369751185178758,7.622391730546952e-05,67.85691643340235,United-States,>50K
60.31843390957144,Private,199674.53323263503,Bachelors,12.935328861332156,Never-married,Prof-specialty,Not-in-family,White,Female,13965.509371136586,0.00012938016653060914,61.825022757700204,United-States,>50K
27.691977744379464,NaN,279725.89281312877,Assoc-voc,10.223075985052644,Divorced,NaN,Not-in-family,White,Female,7.578383386135101e-05,3.47621962428093e-05,40.00068278939247,United-States,<=50K
31.31625509450307,Federal-gov,110619.63503588135,Masters,12.74134047271831,Never-married,Prof-specialty,Not-in-family,White,Female,0.00014971362054347993,-1.78912915289402e-05,40.00097346670151,United-States,>50K
55.12056758477598,Local-gov,79959.39237058688,Bachelors,13.044143709833964,Married-civ-spouse,Exec-managerial,Husband,White,Female,-1.002086140215397e-05,6.978192180395126e-05,30.913785124824578,United-States,<=50K
44.029044178392816,Private,118629.28895851866,Masters,13.974356145542606,Married-civ-spouse,Prof-specialty,Husband,White,Male,-6.306874006986618e-05,4.4537872076034545e-05,47.09337006534543,United-States,>50K
41.9685580693994,Private,35626.60676723374,Assoc-voc,10.578693961888833,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.00010113907605409623,0.00010733433812856674,59.98303946928191,United-States,>50K
56.476276241994476,Self-emp-not-inc,143165.8136547435,Masters,13.810221301987255,Never-married,Exec-managerial,Not-in-family,White,Female,-9.847430512309074e-06,-6.438602507114411e-05,25.930496003741847,Italy,<=50K
39.17439147585723,Private,152651.19351948722,HS-grad,8.999698910026211,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,6.81382343173027e-05,4.183783382177353e-05,40.00006481654913,United-States,>50K
35.73382895084823,Private,138636.55192990045,HS-grad,9.000269951073784,Divorced,Craft-repair,Not-in-family,White,Male,0.00010292178392410278,1.950460858643055e-05,39.999712841458326,United-States,<=50K
56.52087657302095,NaN,336349.52321606677,HS-grad,8.999582920579572,Divorced,NaN,Unmarried,Black,Female,-2.9186215251684188e-05,0.00020657272636890413,39.99950947526813,Guatemala,<=50K
22.772411597320215,Private,38136.20373015676,Some-college,10.150449489665155,Never-married,Farming-fishing,Not-in-family,White,Male,6.798998266458511e-05,0.00020279520750045776,47.6892953112587,United-States,<=50K
38.6970705111441,Private,287298.2518179573,HS-grad,9.00003553308021,Married-civ-spouse,Adm-clerical,Wife,White,Male,1.6220461577177047e-05,5.165256559848786e-05,47.847420483741075,United-States,<=50K
67.68995920357604,Local-gov,129833.8944287622,Masters,14.071034110350427,Married-civ-spouse,Protective-serv,Husband,White,Male,6.132661923766137e-05,3.898163326084614e-06,10.50150450509148,United-States,>50K
22.717844226799794,Private,105421.62185948544,Bachelors,13.252897185060485,Never-married,Prof-specialty,Not-in-family,Black,Male,3471.5914103117093,0.00021115931868553162,40.00069188565731,United-States,<=50K
37.10625441851185,Private,196554.9496841232,Bachelors,13.170363430115442,Married-civ-spouse,Prof-specialty,Husband,White,Male,2.5284437462687495e-05,0.00011715453863143921,47.25502611584919,United-States,>50K
40.33336218480115,Private,232510.36334364116,HS-grad,9.000009533408429,Married-civ-spouse,Transport-moving,Husband,White,Male,-3.083248063921929e-05,0.00021001529693603517,28.273764252449663,United-States,<=50K
31.76992172376285,Private,310222.93703635945,HS-grad,8.999421320854086,Married-civ-spouse,Craft-repair,Husband,White,Male,-2.439505886286497e-06,0.00012777389585971833,50.060306776035084,United-States,<=50K
36.72795596586357,Private,349065.33732693957,HS-grad,8.999754830671806,Married-civ-spouse,Sales,Husband,White,Male,-4.462540149688721e-05,0.0001493166983127594,39.999263498611455,United-States,<=50K
25.079333650265177,Private,216296.41428679196,11th,6.397924152512664,Never-married,Handlers-cleaners,Own-child,White,Male,0.00014042927324771882,9.918619692325592e-05,25.202908228062913,United-States,<=50K
20.82937564422449,Private,159774.27033821077,7th-8th,4.929861129495721,Never-married,Other-service,Own-child,White,Female,-6.913398951292038e-05,-6.319034099578858e-05,22.92187235936989,United-States,<=50K
43.70116252762371,Private,257683.21778999225,Bachelors,12.794645548696273,Married-civ-spouse,Prof-specialty,Husband,White,Male,-8.934411406517029e-05,2.193553373217583e-05,40.00034133905888,Philippines,>50K
57.93911567044213,Private,184210.91089932504,Bachelors,12.80679656711767,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,7525.801144652251,0.00011298653483390808,59.737852335585764,United-States,>50K
34.031611025881226,Local-gov,387744.9979357433,10th,5.679064895451978,Married-civ-spouse,NaN,Husband,White,Male,3.3230457454919816e-05,-6.0675919055938725e-05,40.00032480347872,United-States,<=50K
33.2105654813696,Private,122432.7586202531,Prof-school,14.365773285191308,Never-married,Prof-specialty,Unmarried,White,Female,3498.713356253702,6.910305470228195e-05,40.000500308401584,United-States,<=50K
25.17059788285092,Private,155197.16995189543,11th,5.852958201589427,Widowed,Sales,Not-in-family,White,Female,9.449223428964614e-05,0.00010360805690288544,59.69480309476192,United-States,<=50K
37.99934274392054,Private,162983.69463030586,HS-grad,9.000395110814232,Married-civ-spouse,Craft-repair,Husband,White,Male,-9.960756450891495e-05,6.193908303976059e-05,40.000093750290276,United-States,<=50K
44.0156325873181,Private,187949.0215337657,Bachelors,13.00722613598947,Married-civ-spouse,Exec-managerial,Husband,White,Male,-4.4100838713347914e-06,0.00010585614293813706,40.000411283738615,United-States,>50K
63.6823658191577,NaN,37861.28993119015,7th-8th,4.674505462600369,Widowed,NaN,Own-child,White,Male,0.0001178024634718895,3.458745405077934e-05,7.873152137594877,United-States,<=50K
60.700256811023294,Private,246675.46477458806,Assoc-voc,10.191507261428056,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,7532.0238907049425,-9.406432509422303e-05,39.99952474985242,NaN,>50K
30.651323749714244,Private,316270.65511983406,Bachelors,12.82424723033126,Married-civ-spouse,Transport-moving,Husband,White,Male,-2.610060852020979e-06,3.427096456289291e-05,64.66912299059193,United-States,>50K
35.25322513463177,Self-emp-not-inc,99143.59313450604,Bachelors,13.12492970867503,Never-married,Prof-specialty,Not-in-family,White,Male,5.834829807281494e-05,0.0001338687688112259,60.60087397759448,United-States,<=50K
28.420558563299856,Private,361158.0520430636,9th,5.450563306001815,Never-married,Other-service,Unmarried,Black,Female,0.00036647051572799685,0.00020918300747871398,40.00005720252142,Guatemala,<=50K
58.97574506667861,Private,117559.14110054604,Bachelors,13.057832372102594,Widowed,Sales,Not-in-family,White,Female,-0.0002865334153175354,0.00013422933220863344,11.511937407025032,United-States,<=50K
37.4900634531394,Private,225138.17652851425,HS-grad,9.000012554614205,Divorced,Adm-clerical,Unmarried,Black,Female,3572.653807168323,0.00012168744951486588,40.000406584210396,United-States,<=50K
37.376380894505054,State-gov,144942.9941958715,Masters,14.272244300554782,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.00018199867010116577,0.00012809103727340698,68.03923017116239,United-States,>50K
59.696053160566436,Private,40547.9154832207,Masters,8.99957335012998,Divorced,Exec-managerial,Not-in-family,White,Male,5.463031679391861e-05,0.00013849817216396332,61.870116533156576,United-States,<=50K
58.511652271486675,Private,47955.70863039043,Bachelors,12.719667873383644,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.00012043487280607224,4.500481486320496e-05,56.027551826059785,United-States,<=50K
40.96781038841225,Private,141164.55575156468,Masters,14.57047961281021,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.00013811737298965454,2378.252138872692,39.99964140406966,United-States,>50K
15.156461728666187,Private,233562.47277524474,11th,7.491620335185136,Never-married,Machine-op-inspct,Own-child,White,Male,0.00022523830831050874,0.0002443046718835831,40.00023167494655,United-States,<=50K
15.770499589012083,Private,117324.02033175208,Bachelors,13.274771527221931,Never-married,Prof-specialty,Own-child,White,Female,-0.00017768064141273498,0.0002471134662628174,40.00096571213722,United-States,<=50K
19.052023499227154,Private,177886.8781516267,Some-college,10.1418443137995,Never-married,Other-service,Own-child,White,Female,-0.00011424496769905091,2.2298244759440423e-05,31.554031062701718,United-States,<=50K
22.80234056010085,Private,226313.05486096043,10th,5.841858909415452,Never-married,Other-service,Own-child,White,Female,0.00023344793915748595,4.0955904871225356e-05,28.626010064813332,United-States,<=50K
41.06871748588301,Private,36051.47252116553,11th,6.438370123480118,Separated,Prof-specialty,Unmarried,White,Female,0.00010526301711797715,4.6542085707187654e-05,32.584909959804854,United-States,<=50K
26.05622147100105,Self-emp-inc,185393.90336223043,Bachelors,12.84233368109657,Never-married,Exec-managerial,Not-in-family,White,Female,0.00013042567670345308,4.977311939001084e-05,47.26375851127228,United-States,<=50K
44.64236735106523,State-gov,158559.80871106937,Some-college,10.090198590444821,Married-civ-spouse,Exec-managerial,Husband,White,Male,-2.7122754603624343e-05,0.00010084466636180878,40.000021859792696,United-States,>50K
33.92674968972285,Local-gov,189945.94428976896,Bachelors,12.78592827304625,Never-married,Exec-managerial,Not-in-family,White,Female,4.799128323793411e-05,8.07761698961258e-05,40.00109469688654,United-States,<=50K
